,id,soup
1671,4512,killing admiration hold-uprobbery bradpitt caseyaffleck samshepard andrewdominik action drama western
1672,76349,martialarts sword revolution jackiechan libingbing joanchen jackiechan adventure drama action
1673,31203, maximegodart valérielemercier kadmerad laurenttirard comedy
1674,265208,gambling bodyguard remake jasonstatham michaelangarano miloventimiglia simonwest thriller crime drama
1675,45610,underagesoldier duringcreditsstinger gerardbutler michellemonaghan kathybaker marcforster action thriller crime
1676,50135,dam shark animal christophmariaherbst ralfschmitz thomasfritsch reinhardklooss animation family comedy
1677,1874,jailguard prisoncell southafrica josephfiennes dennishaysbert dianekruger billeaugust history drama
1678,271331,soccer timroth samneill thomaskretschmann frédéricauburtin drama
1679,215211,monaco prince nicolekidman miloventimiglia pazvega olivierdahan romance drama
1680,367961,village creature battle maksimchukharyov konstantinkhabenskiy mikhailgalustyan maksimfadeev fantasy adventure animation
1681,10955,berlin malenudity villa johnmalkovich raywinstone uwemansshardt lilianacavani crime thriller
1682,223702,supermarket party sausage sethrogen kristenwiig jonahhill conradvernon adventure animation comedy
1683,254470,music sequel singer annakendrick rebelwilson haileesteinfeld elizabethbanks comedy music
1684,69,germany prison musicrecord joaquinphoenix reesewitherspoon ginnifergoodwin jamesmangold drama music romance
1685,4967,lovetriangle rabbi priest benstiller edwardnorton jennaelfman edwardnorton comedy
1686,9449,dwarves household lawyer johngoodman jimbroadbent celiaimrie peterhewitt adventure fantasy action
1687,11499,camera lie scandal michaelsheen franklangella kevinbacon ronhoward drama history
1688,4912,microfilm biography silencer samrockwell drewbarrymore juliaroberts georgeclooney comedy crime drama
1689,12771,wealth fallinginlove divorce matthewperry elizabethhurley vincentpastore reginaldhudlin comedy romance
1690,323676,businesswoman ex-con duringcreditsstinger melissamccarthy peterdinklage kristenbell benfalcone comedy
1691,12506,journalist 1970s malefriendship denzelwashington kevinkline penelopewilton richardattenborough drama
1692,24071, lorendean hopedavis jasonlee lawrencekasdan comedy drama romance
1693,11249,baby puppet filmdreh braddourif jennifertilly billyboyd donmancini drama horror comedy
1694,9667,smoking medicine psychology adrienbrody keiraknightley kriskristofferson johnmaybury drama mystery thriller
1695,812,magic musical cartoon scottweinger robinwilliams lindalarkin ronclements animation family comedy
1696,277216,brotherbrotherrelationship aids policebrutality o'sheajacksonjr. coreyhawkins jasonmitchell f.garygray drama music
1697,87,riddle treasure heart harrisonford katecapshaw jonathankequan stevenspielberg adventure action
1698,14444,brotherbrotherrelationship baby home whoopigoldberg davidspade e.g.daily nortonvirgien animation family
1699,2043,psychology policeoperation police morganfreeman monicapotter michaelwincott leetamahori crime mystery thriller
1700,315664,opera biography singingfalse merylstreep hughgrant rebeccaferguson stephenfrears comedy drama
1701,1428,corruption cia antoniobanderas salmahayek johnnydepp robertrodriguez action
1702,562,helicopter journalist basedonnovel brucewillis alanrickman alexandergodunov johnmctiernan action thriller
1703,15373,camping campsite bigbrother seannwilliamscott paulrudd elizabethbanks davidwain comedy
1704,318846,bank fraud biography christianbale stevecarell ryangosling adammckay comedy drama
1705,26320,musicfestival independentfilm catskills demetrimartin imeldastaunton henrygoodman anglee music comedy drama
1706,14292,olympicgames sport icehockey kurtrussell patriciaclarkson noahemmerich gavino'connor drama history
1707,924,refugee massmurder habor sarahpolley vingrhames jakeweber zacksnyder fantasy horror action
1708,2018,sanfrancisco marriageproposal loveofone'slife jenniferlopez matthewmcconaughey justinchambers adamshankman comedy
1709,192577, shunoguri harumamiura yuaoi shinjiaramaki animation sciencefiction
1710,9428,forgiveness childprodigy terminalillness genehackman anjelicahuston benstiller wesanderson comedy drama
1711,2832,weather multiplecharacter scream johncusack rayliotta amandapeet jamesmangold mystery thriller
1712,137093,casino malefriendship stagnight robertdeniro morganfreeman michaeldouglas jonturteltaub comedy
1713,699,londonengland submarine england rogermoore carolebouquet chaimtopol johnglen adventure action thriller
1714,9778,soulmates newlove book johncusack katebeckinsale jeremypiven peterchelsom comedy romance
1715,8831,martialarts timetravel sciencefiction jean-claudevandamme miasara ronsilver peterhyams thriller sciencefiction action
1716,9398,malemodel timemagazine fashionshow benstiller owenwilson christinetaylor benstiller comedy
1717,112949,basedonnovel smalltown widower juliannehough joshduhamel cobiesmulders lassehallström romance
1718,10439,witch halloween salem bettemidler sarahjessicaparker kathynajimy kennyortega comedy family fantasy
1719,3638,italy competition lossofmother catherinezeta-jones aaroneckhart abigailbreslin scotthicks comedy
1720,23483,crimefighter secretidentity comicbook aarontaylor-johnson chloëgracemoretz christophermintz-plasse matthewvaughn action crime
1721,62206,pizzadelivery adventure pizzaboy jesseeisenberg dannymcbride azizansari rubenfleischer action adventure comedy
1722,10577,vampire dracula bite gerardbutler christopherplummer jonnyleemiller patricklussier thriller horror
1723,218778,basedonnovel jobinterview badluck stevecarell jennifergarner edoxenbould miguelarteta family comedy
1724,4348,bachelor beautiful prejudice keiraknightley matthewmacfadyen rosamundpike joewright drama romance
1725,78,artificialintelligence manvsmachine cyborg harrisonford rutgerhauer seanyoung ridleyscott sciencefiction drama thriller
1726,11780,scotland biography 18thcentury liamneeson jessicalange johnhurt michaelcaton-jones adventure
1727,192102,retirement secretservice illegaldrugs kevincostner amberheard haileesteinfeld mcg action drama thriller
1728,2001,newyork fathersonrelationship nightclub joaquinphoenix evamendes alexveadov jamesgray drama crime thriller
1729,10383,pedophilia daughter anti-christ winonaryder benchaplin sarahwynter januszkamiński horror thriller
1730,11516,ocean lake bird philippelabro jacquesperrin jacquesperrin documentary
1731,10025,jinx badluck kiss lindsaylohan samairearmstrong chrispine donaldpetrie comedy drama family
1732,15198,sport icehockey russellcrowe hankazaria marymccormack jayroach drama comedy
1733,23172,duringcreditsstinger ambervalletta lucastill jackiechan brianlevant action comedy family
1734,17834,magic wish kids martinshort kathleenturner marawilson michaelritchie adventure comedy family
1735,10016,climbingupawall hungupsidedown flashbackwithinaflashback natashahenstridge icecube jasonstatham johncarpenter action horror sciencefiction
1736,10317,bolivia woman politicalcampaign sandrabullock anthonymackie billybobthornton davidgordongreen comedy drama
1737,58431,basedonnovel dystopia shaolin lilyjames samriley jackhuston burrsteers romance horror comedy
1738,9746,buddhism china mountains tenzinthuthobtsarong tenchogyalpo tsewangmigyurkhangsar martinscorsese drama
1739,13092,failure starlet kelanpannell janettescott simonpegg robertb.weide comedy romance drama
1740,59859,crimefighter secretidentity marvelcomic aarontaylor-johnson chloëgracemoretz christophermintz-plasse jeffwadlow action adventure crime
1741,13495, viggomortensen elenaanaya unaxugalde agustíndíazyanes action
1742,254473,martialarts atomicbomb ghetto paulwalker davidbelle rza camilledelamarre action crime drama
1743,700,atomicbomb easternblock crocodile rogermoore maudadams louisjourdan johnglen adventure action thriller
1744,4964,alcohol one-nightstand bed sethrogen katherineheigl lesliemann juddapatow comedy romance drama
1745,10024,parentskidsrelationship sistersisterrelationship courtcase camerondiaz alecbaldwin abigailbreslin nickcassavetes drama
1746,13490,talkshow martinlawrence jamesearljones margaretavery malcolmd.lee comedy drama
1747,15927,doctor india english judydavis alecguinness peggyashcroft davidlean drama adventure history
1748,1259,sex adultery basedonnovel judidench cateblanchett billnighy richardeyre drama romance
1749,5125,antiterror terror cia omarmetwally reesewitherspoon jakegyllenhaal gavinhood drama thriller
1750,174,farewell federation starfleet williamshatner leonardnimoy deforestkelley nicholasmeyer sciencefiction action adventure
1751,9583,secretsociety conciliation marriage sandrabullock ellenburstyn fionnulaflanagan calliekhouri comedy drama romance
1752,9437,washingtond.c. coveredinvestigation investigation morganfreeman ashleyjudd caryelwes garyfleder drama mystery thriller
1753,525,dancing prison chicago danaykroyd johnbelushi jamesbrown johnlandis music comedy action
1754,10188,femalefriendship bestfriend summervacation alexisbledel ambertamblyn americaferrera sanaahamri adventure comedy drama
1755,63574, queenlatifah dollyparton kekepalmer toddgraff comedy music
1756,245,londonengland rockandroll singleparent hughgrant nicholashoult tonicollette chrisweitz drama comedy romance
1757,9825,diving sheriff lake billpullman bridgetfonda oliverplatt steveminer horror comedy action
1758,186,assassination assassin identity joshhartnett brucewillis lucyliu paulmcguigan drama thriller crime
1759,9549,coldwar pilot spacetravel fredward dennisquaid edharris philipkaufman drama history
1760,61891,shakespeare anonymity poet jamiecampbellbower rhysifans davidthewlis rolandemmerich drama history thriller
1761,34584,basedonnovel fictionalplace wolf barretoliver geraldmcraney noahhathaway wolfgangpetersen drama family fantasy
1762,2666,soul sleep manipulation rufussewell williamhurt kiefersutherland alexproyas mystery sciencefiction
1763,12783,england adultery duke keiraknightley ralphfiennes aidanmcardle sauldibb drama history romance
1764,13155,wizardofoz fairuzabalk nicolwilliamson jeanmarsh waltermurch adventure family fantasy
1765,42807,bankrobber crimespree westernu.s. matthewmcconaughey skeetulrich ethanhawke richardlinklater crime action drama
1766,28355,childabuse detective socialworker renéezellweger jodelleferland ianmcshane christianalvart horror mystery thriller
1767,8080,serialkiller carrie-annemoss aaroneckhart benkingsley e.eliasmerhige crime thriller
1768,5126,underdog adoption education johncusack bobbycoleman amandapeet mennomeyjes drama
1769,56288,spy childhero secretagent jessicaalba masoncook rowanblanchard robertrodriguez family comedy action
1770,303858,bomb sniper tvshow georgeclooney juliaroberts jacko'connell jodiefoster thriller
1771,1613,chemical laxative skinheads samuell.jackson robertcarlyle emilymortimer ronnyyu thriller action comedy
1772,31582,independentfilm robertdeniro philipseymourhoffman barrymiller joelschumacher comedy drama
1773,16617,fbi island serialkiller llcoolj jonnyleemiller kathrynmorris rennyharlin mystery thriller crime
1774,8944,filmproducer midlifecrisis independentfilm brucewillis robertdeniro seanpenn barrylevinson comedy drama
1775,41488, michaelcaine tildaswinton jeremynortham normanjewison drama thriller
1776,37028,fictionalplace opera musical josephkaiser amycarson renépape kennethbranagh comedy drama music
1777,14560,securityguard duringcreditsstinger kevinjames keiro'donnell jaymamays stevecarr action adventure comedy
1778,10330,singleparent brothersisterrelationship mistakeinperson jamieleecurtis lindsaylohan markharmon markwaters comedy
1779,6957,firsttime virgin stevecarell catherinekeener paulrudd juddapatow comedy romance
1780,1934,shakespeare loveofone'slife oscaraward josephfiennes gwynethpaltrow geoffreyrush johnmadden romance history
1781,169917,basedonnovel murder mafia liamneeson danstevens davidharbour scottfrank crime drama mystery
1782,951,crimefighter cook drugdealer arnoldschwarzenegger penelopeannmiller pamelareed ivanreitman comedy
1783,10189,smoking marijuana stoner sethrogen jamesfranco dannymcbride davidgordongreen action comedy
1784,9454,france childabuse slavery drewbarrymore dougrayscott anjelicahuston andytennant drama romance comedy
1785,2055,horse beef ranger kevincostner robertduvall michaelgambon kevincostner western
1786,1551,lifeanddeath afterlife swing kiefersutherland juliaroberts kevinbacon joelschumacher drama horror sciencefiction
